,startTime,endTime,control,transitionType,targetX,targetY,targetTheta,threshXY,threshTheta,uid,sid,cid,interfaceID,numClicks,draggingDuration,cycleLength,targetDistance
6593,1599868507.908,1599868514.473,targetdrag,press/release,343.80828429515424,254.94175806806754,-37.256864018682,21.057618896613036,40.55916966387285,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGza0R3z794Xld5r_HB,targetdrag-press/release,4,2.586,6.565000057220459,14.468097738711888
6594,1599868518.692,1599868526.275,targetdrag,press/release,421.1113073657389,97.20026504918988,136.50672095481255,10.03022201401471,50.95220244977615,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGza33ZINlct1xllmZv,targetdrag-press/release,4,4.116,7.583000183105469,164.78294591152465
6595,1599868530.654,1599868537.506,targetdrag,press/release,283.46750573802996,241.6807489199801,-140.9258606561089,25.906903685979074,54.4674098918366,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGza5zT2om1jSFp1BhB,targetdrag-press/release,4,2.628,6.851999998092651,73.89586692609424
6596,1599868541.61,1599868549.897,targetdrag,press/release,356.62586130567684,257.548353439651,70.24043549202548,10.918653200301316,8.10549419288537,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGza8eeK2ctqZVjfisp,targetdrag-press/release,4,3.576,8.287000179290771,8.556537050219738
6597,1599868554.16,1599868560.433,targetdrag,press/release,107.028450189538,228.62161441690836,-85.65521549828728,27.12946639304137,52.20519808762245,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaBik9d8mXDTE-NM7,targetdrag-press/release,4,2.474,6.273000001907349,250.80082598272566
6598,1599868564.739,1599868599.238,targetdrag,press/release,425.0233993853862,413.3435797650881,125.19858367792932,27.669682489981618,5.261543939200333,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaEJ2tSGk10rK9irs,targetdrag-press/release,16,18.747,34.49899983406067,177.86510358681278
6599,1599868603.689,1599868614.476,targetdrag,press/release,431.67010676565945,287.5177154418366,-99.8598258161718,18.210631786226855,27.457910537252157,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaNodkq4F3n1CRsV3,targetdrag-press/release,6,6.261,10.787000179290771,84.01927902126558
6600,1599868618.805,1599868634.872,targetdrag,press/release,520.5338106535539,219.5599232057495,146.9824291730428,8.212228342050846,28.417212623119692,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaRVp2-rXiHE6Qw2s,targetdrag-press/release,10,7.048,16.066999912261963,166.1626472722549
6601,1599868638.899,1599868644.7,targetdrag,press/release,511.33793099229956,154.9558538981388,-43.46420627577551,16.600888303307983,52.58786226350537,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaWPn7cwxyfcBmkQE,targetdrag-press/release,4,1.997,5.801000118255615,180.73322428101602
6602,1599868657.185,1599868665.441,targetdrag,press/release,489.8852472162828,209.4573782181147,124.06080838659402,20.199173460699836,9.541733209067402,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGza_sXvp_9rZp1Sm-a,targetdrag-press/release,4,4.698,8.25600004196167,138.64381654122846
6603,1599868669.579,1599868678.194,targetdrag,press/release,339.5906777632456,389.31958589089413,171.17368316022274,29.73824306184158,38.74166732489362,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzacuAg9lzk2c4w1fK,targetdrag-press/release,4,5.055,8.615000009536743,141.3954408223093
6604,1599868682.371,1599868693.991,targetdrag,press/release,568.3141374201055,149.69836638581592,-38.163876590955596,18.568431967220214,8.758624976276838,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzag12SsOnuPAN1XY4,targetdrag-press/release,6,5.748,11.619999885559082,233.4833593900192
6605,1599868698.269,1599868709.673,targetdrag,press/release,413.30367470563675,206.8161528201709,134.62976691893024,8.357933301753077,43.0778050217844,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzajuTwhk_zj87CLie,targetdrag-press/release,4,5.333,11.404000043869019,70.35325684180751
6606,1599868713.997,1599868719.451,targetdrag,press/release,225.6713950530724,385.02771770536185,-132.77897909437505,25.869497773729915,59.51017675907598,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzankCvj1zfTyKI4Gr,targetdrag-press/release,4,2.441,5.453999996185303,189.07866738856552
6607,1599868723.535,1599868726.038,targetdrag,press/release,389.54508822596244,245.05145014116968,5.510643625101022,19.67937926832116,11.61609487385737,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaq4EYI5MNd_LNB87,targetdrag-press/release,2,0.127,2.503000020980835,32.78374313014528
6608,1599868730.098,1599868738.778,targetdrag,press/release,528.2696999219359,259.7827147236816,72.5874344860352,27.124414477126308,20.47984235250948,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzarfmN3i9rToR0RFY,targetdrag-press/release,2,5.85,8.680000066757202,171.60879070770895
6609,1599868742.933,1599868751.698,targetdrag,press/release,233.42392708590916,323.0064679311323,61.07259742678073,9.559258694293161,23.51636092779308,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzauoKBD-PfOC5sc-b,targetdrag-press/release,2,5.515,8.764999866485596,144.041671375024
6610,1599868755.898,1599868760.616,targetdrag,press/release,289.0799811944424,382.3165524000847,-30.218869722708334,5.3069096668136595,17.062575061161155,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzaxyugjlHMxtuyQ2J,targetdrag-press/release,2,2.368,4.7179999351501465,149.62096142717377
6611,1599868764.758,1599868772.942,targetdrag,press/release,390.9074082193366,295.70965497118885,159.4447254483881,28.029456519713925,31.723971255930927,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzb-8LdLhPd2I_61T2,targetdrag-press/release,2,5.959,8.184000015258789,57.71918398314588
6612,1599868777.232,1599868780.093,targetdrag,press/release,384.62080096847325,269.62134329592584,3.39135089041525,10.752695642423514,28.010958295760567,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzb2BF9JxVWHN5886M,targetdrag-press/release,2,0.11,2.860999822616577,34.469529231894626
6613,1599868784.244,1599868797.603,targetdrag,press/release,537.2420545952115,208.88409526162724,146.06936832169674,11.163076806066773,13.31857639583763,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzb3to2m9ONKAL6tMM,targetdrag-press/release,6,6.75,13.358999967575073,184.6523329332218
6614,1599868802.211,1599868809.93,targetdrag,press/release,282.97791066929494,198.6671571471113,45.40131310144241,10.16574862706898,47.342430933165154,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzb8HYs6xo8rwcrf83,targetdrag-press/release,4,3.912,7.7190001010894775,89.5134893663322
6615,1599868814.02,1599868821.275,targetdrag,press/release,520.2107331861619,296.9973569452673,-99.45614943276173,12.755343663000769,5.720270924427194,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbBA3RX-YTb4v1Aum,targetdrag-press/release,4,3.381,7.255000114440918,170.12198476650784
6616,1599868825.248,1599868833.305,targetdrag,press/release,318.7427796498287,162.4991942068237,-112.40587173914017,26.546793595503537,10.179868276945003,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbDuVxpePcPLKkEti,targetdrag-press/release,2,5.332,8.057000160217285,94.58331941621823
6617,1599868837.719,1599868845.473,targetdrag,press/release,454.95550207174153,201.37984030834872,114.29535905073962,14.61122944863742,54.6972179124609,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbGxM1eQAPfFoYzDA,targetdrag-press/release,2,4.946,7.753999948501587,108.91721624787024
6618,1599868849.459,1599868853.682,targetdrag,press/release,447.81887266890345,380.8196519323799,-35.53513635860527,20.65710733602926,55.719619772010695,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbJonzkkzOleT22WR,targetdrag-press/release,2,1.907,4.222999811172485,160.07650754693609
6619,1599868857.788,1599868863.941,targetdrag,press/release,368.0828167892877,248.07339880137252,-121.65050753293968,16.49111479029287,32.34833603609295,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbLqwEVMpQ7cn074c,targetdrag-press/release,4,3.055,6.1529998779296875,11.121484512699492
6620,1599868867.992,1599868871.183,targetdrag,press/release,385.0265421250131,251.79546675527854,9.947352381624817,7.036724350748273,48.15205089922681,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbOLNlzDKyiyqKL36,targetdrag-press/release,2,0.14,3.190999984741211,28.165611973912487
6621,1599868875.165,1599868885.349,targetdrag,press/release,355.8326118958635,251.9234567146731,80.45623512618953,21.786933850468706,36.23755849276168,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbQ5SgcbxDI-ya2y7,targetdrag-press/release,2,7.613,10.184000015258789,3.14791901869261
6622,1599868889.451,1599868897.657,targetdrag,press/release,335.692306663264,406.43276365608176,92.07273061024884,17.930571048816113,55.670742514752575,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbT_f3Hwf7isu6wdv,targetdrag-press/release,4,4.21,8.206000089645386,158.8681619070482
6623,1599868902.976,1599868915.771,targetdrag,press/release,413.1326290752995,246.73640030010523,82.40900715226847,7.845415019519271,58.01995337117131,jnorE4SQ5ZcgHyVQ7EmhBis30cj1,-MGz_eYt1H4ULVkL73b1,-MGzbWt-aN3_V70zgBri,targetdrag-press/release,4,9.095,12.794999837875366,56.17825140128985
6624,1600297545.845,1600297561.524,panel,click,379.88175351288294,264.37433322567966,128.06641558711533,26.96348529327205,21.97924807605402,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9f0qNKXJy5xjEYpC,panel-click,11,-1.0,15.678999900817871,27.567095711347037
6625,1600297568.237,1600297580.176,panel,click,518.7155509232457,194.3702619376918,29.454532508360426,26.989041938469494,29.66657644968726,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9kUiQBkoJbpgI18S,panel-click,10,-1.0,11.939000129699707,170.69366623037095
6626,1600297584.715,1600297591.068,panel,click,368.6285425653305,236.58090603412205,-75.78566182442054,29.35324765256795,33.54672589268064,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9oWASRLQ9nkq62jK,panel-click,4,-1.0,6.353000164031982,17.013432843697647
6627,1600297595.41,1600297608.332,panel,click,273.33794659528417,213.27734107168146,-149.83731260318157,27.735716091666355,25.10884870305177,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9r7HDmB_e6zkqrNe,panel-click,8,-1.0,12.92199993133545,90.96948686676484
6628,1600297612.697,1600297625.65,panel,click,597.6203308836657,193.48199836889492,-52.44941004788792,23.424958819555304,38.62891100734629,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9vLO9GJ0C9tWSj6P,panel-click,10,-1.0,12.95300006866455,246.9420825612276
6629,1600297630.3,1600297644.514,panel,click,532.4493200477472,181.93257740302036,108.48577186250157,19.81053866014377,51.52819537584919,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHO9zdRkS8uoyLtX4_I,panel-click,8,-1.0,14.21399998664856,187.83104929435567
6630,1600297648.818,1600297667.815,panel,click,281.07537484239356,207.15852479858194,12.395631030598082,10.823789123132117,6.8526326883103,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOA39nciV5tRuxh3Ds,panel-click,18,-1.0,18.996999979019165,86.69058629605598
6631,1600297672.328,1600297688.433,panel,click,203.54034686830155,288.2424590672192,-115.37114191035249,21.10991929743569,6.4036841109004765,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOA8u70tINKYcj-QcU,panel-click,8,-1.0,16.105000019073486,158.39771378698487
6632,1600297692.781,1600297713.298,panel,click,155.82110760089876,168.88474104128102,155.22417159274852,23.274395540107417,5.511049465792571,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOADthOIVx3Rel8l6V,panel-click,11,-1.0,20.517000198364258,216.54422519418927
6633,1600297717.729,1600297724.883,panel,click,361.3626358450195,256.3135041491802,-167.31358381322923,8.646643362215219,38.18241351085814,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAJzX4pQb53XppTzM,panel-click,2,-1.0,7.1539998054504395,8.515863694090262
6634,1600297743.23,1600297755.183,panel,click,290.1919647953849,362.1378636205775,100.94029851401058,15.5826118429138,23.296329164302332,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAQCyz9rw9k2HP61C,panel-click,6,-1.0,11.95300006866455,131.3905999397578
6635,1600297769.604,1600297778.811,panel,click,189.26018102969908,132.32121757709731,-2.4556584890003563,14.922885730364783,19.595633966740415,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAWe39Cu0QaHYXT6O,panel-click,5,-1.0,9.207000017166138,204.32959926520775
6636,1600297783.066,1600297792.09,panel,click,243.59525478126963,344.8022050729712,-6.017583950495329,15.753850442234295,59.801797413607204,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAZwPIgO5ufGOM4Ma,panel-click,6,-1.0,9.0239999294281,148.4543658333051
6637,1600297796.555,1600297811.612,panel,click,377.1574635762203,255.61595717556608,-162.14541824399092,5.193449000334148,13.056943446178325,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAcEBaq3pJSm6dy7G,panel-click,9,-1.0,15.056999921798706,21.215424275172374
6638,1600297815.889,1600297823.087,panel,click,335.7645409679838,239.9614286222496,78.69307540158209,11.62328315400382,24.024112853850387,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAgxHhCQVLxf9xX9E,panel-click,6,-1.0,7.197999954223633,23.079005456282708
6639,1600297827.169,1600297840.453,panel,click,297.23559197625497,322.6346335093417,-67.5944706877543,9.807807953786195,58.86838094352129,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAjhX4ULe8ndSCIde,panel-click,12,-1.0,13.284000158309937,94.83587780204151
6640,1600297844.626,1600297849.683,panel,click,373.7020170605034,248.93315274173494,131.50169822046456,23.38332975859886,43.47808936808142,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAnyHC8fZo6tT14cl,panel-click,2,-1.0,5.057000160217285,16.702150832910245
6641,1600297854.218,1600297865.593,panel,click,391.2741242160947,406.61088503107294,132.35441805701672,25.019871648376707,36.333108304404,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAqJ948M4gTjz_W8L,panel-click,6,-1.0,11.375,161.29447191723088
6642,1600297869.71,1600297880.448,panel,click,423.6533080421014,203.17203650362575,-37.621431465764296,21.104705161630527,57.59587463418505,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAu5D5raAxshr1P1e,panel-click,8,-1.0,10.73799991607666,80.88798248924415
6643,1600297884.614,1600297898.715,panel,click,283.39718884898616,284.80698854758305,-27.086224407257433,12.129041644854567,8.678702729892919,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOAxj5C2H8nbnBxVdG,panel-click,13,-1.0,14.10099983215332,81.8505604023488
6644,1600297903.156,1600297917.24,panel,click,241.94502774869449,276.7108275274784,-147.02817403984483,12.671064064238584,57.67522649984491,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOB1FoOhvQ1bswFiIu,panel-click,6,-1.0,14.08400011062622,118.34498976300743
6645,1600297921.628,1600297936.467,panel,click,561.8599682877511,370.9735709075897,104.15173303422344,23.298643865887612,25.719733311789927,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOB5lRbovFezZOiBhS,panel-click,12,-1.0,14.83899998664856,238.42222758544813
6646,1600297940.536,1600297951.522,panel,click,342.0029960064055,217.97515466716357,12.994204938980953,20.16966346540409,25.29357278555542,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBANtR9DcJvfJR2JT,panel-click,10,-1.0,10.986000061035156,34.459413180005136
6647,1600297955.411,1600297966.909,panel,click,146.00365426237295,272.3167381408573,114.99142373398698,12.145153809763382,20.71650729940031,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBE0IAIcpp13Hapf5,panel-click,6,-1.0,11.497999906539917,212.28077678433712
6648,1600297978.62,1600297991.397,panel,click,239.90267036689121,372.3232872016651,82.18241836863018,15.791215979089225,41.03010069006581,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBJfwmKRp50m9OXLG,panel-click,7,-1.0,12.777000188827515,170.06004167184398
6649,1600297995.585,1600298005.719,panel,click,439.2313495355615,286.8104085060262,-8.980543279543603,25.908653670219067,10.155800840706185,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBNp076MXumlmz7CW,panel-click,8,-1.0,10.134000062942505,90.5075788971966
6650,1600298009.954,1600298013.864,panel,click,357.9168721082739,262.29115824550934,-70.67680720491491,15.316849842893863,48.74469340325345,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBRKXQjn2CzBLyxDH,panel-click,2,-1.0,3.9100000858306885,13.322745286542913
6651,1600298018.127,1600298033.903,panel,click,265.7946418670714,387.0888499940345,-148.52707575712782,16.990743532013532,30.617836587013993,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBTKEry1yZz-XpP-b,panel-click,11,-1.0,15.776000022888184,165.49002339969238
6652,1600298038.426,1600298050.921,panel,click,536.619016380215,368.27392842299037,-12.449162715534069,14.538641000555051,41.92078500330758,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBYHP8iWsRnA_JBsn,panel-click,8,-1.0,12.494999885559082,215.6136847392776
6653,1600298054.895,1600298063.622,panel,click,425.9767890231542,173.22707591875428,-62.66662390969015,23.448989534077565,59.92405510892996,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBbIj3jHhfNBVTkJt,panel-click,6,-1.0,8.726999998092651,102.46625516611287
6654,1600298067.679,1600298081.479,panel,click,549.4374947756905,204.96099770146654,151.29519179471959,25.941571635747877,48.848095436840076,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBeQUvPTtleeMcJzm,panel-click,8,-1.0,13.800000190734863,197.4123175462822
6655,1600298085.829,1600298099.092,panel,click,535.2380780343589,358.31194463128844,162.58052187478546,9.089177093723915,19.690051100256497,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBir4-iGOyTv5gPhG,panel-click,6,-1.0,13.263000011444092,209.08829163885784
6656,1600298103.6,1600298108.536,panel,click,345.9342365769406,232.61672270275355,-13.342704122317887,15.272259688621578,55.36316709800692,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBnBkje7S9_aqOXiJ,panel-click,4,-1.0,4.936000108718872,19.770252783755467
6657,1600298112.722,1600298129.651,panel,click,532.0020104719963,360.82344837480935,138.73672496974018,15.438211947313455,41.35028465815464,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBpQHVEw7pCP7jgF1,panel-click,9,-1.0,16.92900013923645,207.67808568954587
6658,1600298134.114,1600298146.358,panel,click,326.949293353648,237.54367100368935,-116.75259717064493,27.930465770078623,22.06196077440035,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOBudXZuqig5-2ofJa,panel-click,5,-1.0,12.24399995803833,32.16041734829965
6659,1600298150.876,1600298162.563,panel,click,452.6697830207465,158.63298953018574,4.362961147191129,26.722687819177484,39.44001216708021,jx8NomDFx4TPbvxClJfRJeHxAgy2,-MHO9bDaAMbIlRxUY84n,-MHOByjRllZ15YgrmnzN,panel-click,8,-1.0,11.687000036239624,131.60130684946952
6660,1599859049.731,1599859053.633,targetdrag,press/release,502.90098030935474,363.8404816912607,-84.68434326559814,29.47753539482578,18.41817137031593,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz0wJ2mg14qnuK7Qc1,targetdrag-press/release,2,1.083,3.9019999504089355,185.67561038087774
6661,1599859058.839,1599859061.205,targetdrag,press/release,415.68159640295073,330.3412257470313,-20.184988118597467,29.90059851144302,50.43806389617034,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz0yXNyORVf5Bjm-7o,targetdrag-press/release,2,0.554,2.365999937057495,100.29917627990922
6662,1599859065.47,1599859069.64,targetdrag,press/release,166.6061152591258,322.99989880917343,146.99955175716494,18.766039741450108,5.816766179508997,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1-8ysWe2BHI6_JOK,targetdrag-press/release,2,1.995,4.170000076293945,204.26898044120452
6663,1599859073.535,1599859076.521,targetdrag,press/release,473.4656351775829,163.5335538746417,-136.75925832614297,5.367313878911424,16.927571936613205,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz117-o_4nyq1WtSoX,targetdrag-press/release,2,0.993,2.985999822616577,144.46022840427952
6664,1599859080.43,1599859083.806,targetdrag,press/release,377.6119326520374,362.74408787127646,95.60172582440379,16.750890162056827,34.88302418524822,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz12nivhA-RhX-ZatQ,targetdrag-press/release,2,0.864,3.375999927520752,115.5965799378199
6665,1599859087.844,1599859091.155,targetdrag,press/release,350.34582269438084,264.8764276915458,-40.43395533194546,19.21208016438739,17.38873498981579,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz14b_AyvZzPn208ib,targetdrag-press/release,2,0.904,3.310999870300293,17.214500627653994
6666,1599859095.063,1599859097.953,targetdrag,press/release,473.7451231951705,236.8991532708401,0.2888653671819741,12.792598064630667,17.033857758786457,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz16NNJpBpscYjz-AU,targetdrag-press/release,2,0.583,2.890000104904175,117.3705852478301
6667,1599859101.771,1599859104.881,targetdrag,press/release,351.5237155888977,249.01474329730635,-41.09054822502695,11.089332186201279,14.298084391283352,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz180AxDepmR0Tr1zp,targetdrag-press/release,2,1.328,3.1100001335144043,5.476304257078643
6668,1599859108.718,1599859112.43,targetdrag,press/release,550.5090683472735,329.5355228501586,31.08857685608995,14.493563476199224,12.113766364651198,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz19hiPV5EAq7tdzMH,targetdrag-press/release,2,0.766,3.7120001316070557,209.59897417062461
6669,1599859116.11,1599859119.804,targetdrag,press/release,325.84454293875154,248.11456515680314,115.26106930699534,14.91663444836024,21.206284598209006,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1BWDvop7EaTi0PKJ,targetdrag-press/release,2,1.297,3.694000005722046,31.16803650467644
6670,1599859123.539,1599859126.051,targetdrag,press/release,497.6942542121267,374.30214057572505,-29.407688349807373,19.37833047086798,56.5626069629088,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1DKIcxBXH2_G0p6C,targetdrag-press/release,2,0.043,2.51200008392334,188.4024936171634
6671,1599859129.971,1599859132.568,targetdrag,press/release,529.8830918649362,383.3866657759345,105.15881254005777,9.506793717111393,53.64227619214715,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1EtnOoZ7cSL5wcKH,targetdrag-press/release,2,0.455,2.5970001220703125,218.97109259249882
6672,1599859136.554,1599859140.645,targetdrag,press/release,336.65913847451486,263.4194263839513,90.29801908312947,19.89675357735009,14.372734995558629,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1GVfOrNcxxLW7YGF,targetdrag-press/release,2,1.031,4.091000080108643,24.933321175510343
6673,1599859144.571,1599859148.242,targetdrag,press/release,541.1557145266323,89.52875888733348,-125.10418868342448,14.788935937099764,45.32547570236389,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1ISvo7-WmktbE1e1,targetdrag-press/release,2,1.08,3.6710000038146973,243.60706872919087
6674,1599859152.058,1599859155.445,targetdrag,press/release,518.2852370842822,119.98858844975871,-23.228540430309558,28.21085460463469,10.156287834949197,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1KHuogf91BJzGy0l,targetdrag-press/release,2,1.434,3.3869998455047607,206.5354013517268
6675,1599859163.633,1599859166.547,targetdrag,press/release,296.4730367547128,184.28753387018907,135.70583690619782,26.277749844416896,38.71125261859373,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1N6lYbx7dr8YTeJx,targetdrag-press/release,2,0.238,2.9140000343322754,88.60709086917524
6676,1599859170.443,1599859173.222,targetdrag,press/release,473.1989175169703,380.27473178572984,-144.338683673238,25.392431080512182,39.443787434789414,lOOYsHyKTlQ4nK7Hm5Ij2g4VcrM2,-MGz0v1uSbdii9OWKwBF,-MGz1OmB3Box9I7BjI8D,targetdrag-press/release,2,0.01,2.7789998054504395,175.31469886330405
